customerID,churn_probability,risk_segment,value_segment,customer_value,expected_saved,cost,profit,roi_per_customer,Churn,Contract,InternetService,MonthlyCharges
1173-NOEYG,0.37844007916227174,Low Risk,High,3567.997295373665,675.1365894559906,400,275.1365894559906,0.6878414736399765,0,One year,Fiber optic,109.4
7595-EHCDL,0.38693161751354854,Low Risk,Low,652.2846975088967,126.19478654322656,100,26.194786543226556,0.26194786543226556,0,Month-to-month,No,20.0
6647-ZEDXT,0.7731714309548647,High Risk,High,3090.198754448398,1194.6266964559043,400,794.6266964559043,1.9865667411397607,1,Month-to-month,Fiber optic,94.75
2521-NPUZR,0.5489785591865138,Medium Risk,Medium,2455.851886120996,674.1050150090934,250,424.10501500909345,1.6964200600363737,0,Month-to-month,Fiber optic,75.3
1307-TVUFB,0.16054161778927634,Low Risk,Medium,2459.113309608541,197.39501452584838,250,-52.60498547415162,-0.21041994189660648,0,One year,DSL,75.4
7503-MIOGA,0.8064499902914505,High Risk,High,2914.081886120996,1175.0306543853844,250,925.0306543853844,3.700122617541538,1,Month-to-month,Fiber optic,89.35
4381-MHQDC,0.16302473322735495,Low Risk,Medium,2119.9252669039142,172.80012554946993,100,72.80012554946993,0.7280012554946993,0,Month-to-month,DSL,65.0
6923-JHPMP,0.8496063255286288,High Risk,High,3261.4234875444836,1385.463012622717,400,985.4630126227171,2.463657531556793,1,Month-to-month,Fiber optic,100.0
5138-WVKYJ,0.03533827356727184,Low Risk,Medium,2274.8428825622773,40.1945100532735,100,-59.8054899467265,-0.598054899467265,0,Two year,DSL,69.75
4018-PPNDW,0.24191076271415815,Low Risk,High,3543.536619217082,428.60982313017684,400,28.609823130176835,0.07152455782544209,0,Two year,Fiber optic,108.65
1635-FJFCC,0.033518812143277114,Low Risk,High,2928.758291814946,49.084249498205175,250,-200.91575050179483,-0.8036630020071793,0,Two year,DSL,89.8
2499-AJYUA,0.13932727174275933,Low Risk,High,2896.1440569395013,201.75592501369368,250,-48.244074986306316,-0.19297629994522528,0,One year,DSL,88.8
6919-ELBGL,0.8235160394959091,High Risk,Medium,2447.698327402135,1007.8594162314837,250,757.8594162314837,3.0314376649259347,0,Month-to-month,Fiber optic,75.05
3966-HRMZA,0.46739512123762017,Medium Risk,High,3163.580782918149,739.3211117885168,400,339.32111178851676,0.8483027794712918,0,One year,Fiber optic,97.0
6425-JWTDV,0.9375721151552484,High Risk,Medium,2271.581459074733,1064.8857166660714,100,964.8857166660714,9.648857166660713,1,Month-to-month,Fiber optic,69.65
8405-IGQFX,0.46087029712879607,Medium Risk,High,3127.70512455516,720.7331950424974,400,320.7331950424974,0.8018329876062436,0,Month-to-month,Fiber optic,95.9
8224-IVVPA,0.6236402935409746,Medium Risk,Low,1325.7686476868325,413.4013743054186,100,313.4013743054186,3.1340137430541857,1,Month-to-month,DSL,40.65
9477-LGWQI,0.0716605893320048,Low Risk,Low,830.0322775800711,29.740301087987042,100,-70.25969891201296,-0.7025969891201297,0,One year,No,25.45
1410-RSCMR,0.7489070526148497,High Risk,High,3062.4766548042703,1146.7551826256254,400,746.7551826256254,1.8668879565640635,0,Month-to-month,Fiber optic,93.9
3115-CZMZD,0.3823197501080025,Low Risk,Low,642.5004270462632,122.82030135630612,100,22.820301356306118,0.22820301356306116,0,Month-to-month,No,19.7
0139-IVFJG,0.7326500227554397,High Risk,Low,976.7963345195728,357.8249283565975,100,257.8249283565975,2.578249283565975,1,Month-to-month,DSL,29.95
6683-VLCTZ,0.31082695313821274,Low Risk,Low,1620.9274733096086,251.91397389342364,100,151.91397389342364,1.5191397389342365,0,Month-to-month,DSL,49.7
5730-DBDSI,0.09964389758338782,Low Risk,High,3732.6991814946614,185.9703474752248,400,-214.0296525247752,-0.535074131311938,0,Two year,Fiber optic,114.45
0030-FNXPP,0.008699225451918173,Low Risk,Low,644.1311387900355,2.801720998467657,100,-97.19827900153234,-0.9719827900153234,0,Two year,No,19.75
2189-WWOEW,0.05468988568649393,Low Risk,Medium,2048.1739501779357,56.00719960064301,100,-43.99280039935699,-0.43992800399356985,0,Two year,DSL,62.8
5684-FJVYR,0.38092157087165435,Low Risk,Low,1461.1177224199287,278.28562902630654,100,178.28562902630654,1.7828562902630654,0,Month-to-month,DSL,44.8
4013-GUXND,0.14940465245842469,Low Risk,Low,825.1401423487544,61.63988809855536,100,-38.36011190144464,-0.3836011190144464,0,Two year,No,25.3
1894-IGFSG,0.9672520184953499,High Risk,High,2806.454911032028,1357.2745887559583,250,1107.2745887559583,4.429098355023833,1,Month-to-month,Fiber optic,86.05
7379-POKDZ,0.2810823222088828,Low Risk,High,3365.7890391459073,473.03189959416795,400,73.03189959416795,0.18257974898541987,0,Two year,Fiber optic,103.2
1266-NZYUI,0.016060096371577157,Low Risk,Low,655.5461209964412,5.264066939608213,100,-94.73593306039179,-0.9473593306039179,0,Two year,No,20.1
7969-FFOWG,0.7625192702654738,High Risk,Medium,2238.967224199288,853.6278269723773,100,753.6278269723773,7.536278269723773,1,Month-to-month,DSL,68.65
4718-DHSMV,0.45068307777565253,Medium Risk,Low,1612.7739145907472,363.4249557920227,100,263.4249557920227,2.6342495579202265,0,One year,DSL,49.45
5175-WLYXL,0.8823579654220248,High Risk,Medium,2437.9140569395017,1075.5564435774465,250,825.5564435774465,3.302225774309786,0,Month-to-month,Fiber optic,74.75
7817-OMJNA,0.41537445941764206,Medium Risk,Low,640.8697153024909,133.10045577545517,100,33.100455775455174,0.33100455775455173,1,Month-to-month,No,19.65
8728-SKJLR,0.10793109412724802,Low Risk,Low,631.0854448398576,34.056871274673426,100,-65.94312872532657,-0.6594312872532657,0,One year,No,19.35
3137-NYQQI,0.9169123256259307,High Risk,High,2759.164270462633,1264.9558640069336,250,1014.9558640069336,4.059823456027734,1,Month-to-month,Fiber optic,84.6
7706-DZNKK,0.31107531810012234,Low Risk,Low,1596.4667971530248,248.31070838033034,100,148.31070838033034,1.4831070838033034,0,Month-to-month,DSL,48.95
0236-HFWSV,0.12256183978599883,Low Risk,High,3512.553096085409,215.25248490111701,400,-184.74751509888299,-0.46186878774720747,0,Two year,Fiber optic,107.7
3900-AQPHZ,0.4276892674178373,Medium Risk,High,2936.9118505338074,628.0428389127845,250,378.04283891278453,1.512171355651138,0,Month-to-month,Fiber optic,90.05
5842-POCOP,0.9425967884043188,High Risk,Medium,2516.1882206405694,1185.8754678982891,250,935.8754678982891,3.7435018715931565,1,Month-to-month,Fiber optic,77.15
2037-XJFUP,0.8389554973510231,High Risk,Medium,2426.499074733096,1017.8623690322511,250,767.8623690322511,3.0714494761290045,1,Month-to-month,Fiber optic,74.4
8823-RLPWL,0.2850816758334703,Low Risk,Low,644.1311387900355,91.8149922513925,100,-8.185007748607504,-0.08185007748607503,0,Month-to-month,No,19.75
9505-SQFSW,0.8882204121617535,High Risk,High,3137.4893950177934,1393.3910617979175,400,993.3910617979175,2.4834776544947936,0,Month-to-month,Fiber optic,96.2
7314-OXENN,0.046722950625114196,Low Risk,Medium,1766.060818505338,41.25778621198683,100,-58.74221378801317,-0.5874221378801316,0,Two year,DSL,54.15
3758-CKOQL,0.3139178179832538,Low Risk,Low,1620.9274733096086,254.4190077652306,100,154.4190077652306,1.5441900776523059,0,Month-to-month,DSL,49.7
0322-CHQRU,0.33203783354660066,Low Risk,Medium,1824.7664412811387,302.94574794576477,100,202.94574794576477,2.0294574794576477,0,Month-to-month,DSL,55.95
5676-CFLYY,0.018626768104492136,Low Risk,Low,1164.3281850533808,10.843835550256765,100,-89.15616444974323,-0.8915616444974322,0,Two year,DSL,35.7
7521-AFHAB,0.13075851905631297,Low Risk,Medium,2159.062348754448,141.15789763668818,100,41.157897636688176,0.4115789763668818,0,One year,DSL,66.2
0285-INHLN,0.3556304059116425,Low Risk,Medium,2671.1058362989324,474.96322639797336,250,224.96322639797336,0.8998529055918935,0,Month-to-month,DSL,81.9
4678-DVQEO,0.41909864387123,Medium Risk,Low,616.4090391459074,129.16809618800886,100,29.16809618800886,0.29168096188008863,0,Month-to-month,No,18.9
5125-CNDSP,0.03977867441535384,Low Risk,Medium,2379.208434163701,47.32087883443084,250,-202.67912116556914,-0.8107164846622765,0,Two year,DSL,72.95
0691-IFBQW,0.6390664811402433,Medium Risk,High,3127.70512455516,999.4057539968863,400,599.4057539968863,1.4985143849922158,0,Month-to-month,Fiber optic,95.9
4992-LTJNE,0.5883563032901094,Medium Risk,Low,1433.3956227758006,421.67367488429704,100,321.67367488429704,3.2167367488429703,0,Month-to-month,DSL,43.95
2202-OUTMO,0.039421773672137485,Low Risk,Medium,2689.0436654804266,53.00343538753218,250,-196.9965646124678,-0.7879862584498712,0,Two year,DSL,82.45
0810-BDHAW,0.844636737393394,High Risk,Medium,1645.388149466192,694.8776391554393,100,594.8776391554393,5.948776391554393,1,Month-to-month,DSL,50.45
0229-LFJAF,0.07516581914224199,Low Risk,Medium,2359.6398932384336,88.68213272798965,250,-161.31786727201035,-0.6452714690880413,0,One year,DSL,72.35
7131-ZQZNK,0.8929596540399044,High Risk,Medium,2442.8061921708186,1090.6636861236952,250,840.6636861236952,3.362654744494781,1,Month-to-month,Fiber optic,74.9
3442-ZHHCC,0.5707390902804047,Medium Risk,High,3148.904377224199,898.6014098184618,400,498.6014098184618,1.2465035245461544,0,Month-to-month,Fiber optic,96.55
5726-CVNYA,0.48886340534007244,Medium Risk,Low,634.346868327402,155.05448510867214,100,55.05448510867214,0.5505448510867214,0,Month-to-month,No,19.45
9871-ELEYA,0.6658855426372945,Medium Risk,Medium,2570.001708185053,855.6634910167888,250,605.6634910167888,2.4226539640671554,0,Month-to-month,Fiber optic,78.8
4257-GAESD,0.10862672256268883,Low Risk,High,3228.809252669039,175.3674834487612,400,-224.6325165512388,-0.561581291378097,0,Two year,Fiber optic,99.0
5173-WXOQV,0.348421635461088,Low Risk,Low,663.6996797153025,115.623663930703,100,15.623663930703003,0.15623663930703002,1,Month-to-month,No,20.35
2040-OBMLJ,0.13609746589876684,Low Risk,High,3602.242241992882,245.12802034436183,400,-154.87197965563817,-0.3871799491390954,0,Two year,Fiber optic,110.45
6286-ZHAOK,0.7964278560239079,High Risk,Medium,1744.8615658362987,694.8281779687611,100,594.8281779687611,5.948281779687611,1,Month-to-month,DSL,53.5
3807-XHCJH,0.12862283767484253,Low Risk,Medium,2382.469857651245,153.22001688294066,250,-96.77998311705934,-0.3871199324682374,0,One year,DSL,73.05
3009-JWMPU,0.08501914770130393,Low Risk,Low,802.310177935943,34.10586376009769,100,-65.89413623990231,-0.6589413623990231,0,One year,No,24.6
5671-RQRLP,0.35691602795524535,Low Risk,High,2938.5425622775797,524.4064696527714,400,124.40646965277142,0.31101617413192856,0,One year,Fiber optic,90.1
1450-GALXR,0.6995940468759029,Medium Risk,High,2793.4092170818503,977.1262293793695,250,727.1262293793695,2.908504917517478,0,Month-to-month,Fiber optic,85.65
8859-AXJZP,0.34492138109046583,Low Risk,Low,653.915409252669,112.77470303788388,100,12.774703037883882,0.1277470303788388,0,Month-to-month,No,20.05
3174-AKMAS,0.3959596355713355,Low Risk,Medium,1756.2765480427045,347.7073109627362,100,247.7073109627362,2.4770731096273617,1,Month-to-month,DSL,53.85
3138-BKYAV,0.07806415061534125,Low Risk,Medium,2315.6106761565834,90.38309029498986,250,-159.61690970501013,-0.6384676388200405,0,One year,DSL,71.0
9926-PJHDQ,0.20469846733027408,Low Risk,High,3365.7890391459073,344.48592883510156,400,-55.51407116489844,-0.1387851779122461,0,Two year,Fiber optic,103.2
7382-DFJTU,0.3736944329499295,Low Risk,Low,666.9611032028469,124.61982563052364,100,24.619825630523636,0.24619825630523637,0,Month-to-month,No,20.45
2798-NYLMZ,0.00964651211201573,Low Risk,Low,639.2390035587189,3.0832133951510237,100,-96.91678660484898,-0.9691678660484898,0,Two year,No,19.6
4289-DTDKW,0.09621788548761062,Low Risk,Low,655.5461209964412,31.53763080094146,100,-68.46236919905854,-0.6846236919905855,0,One year,No,20.1
1820-TQVEV,0.41915767185155367,Medium Risk,High,3457.1088967971527,724.5368582593939,400,324.53685825939385,0.8113421456484846,1,One year,Fiber optic,106.0
2239-JALAW,0.11346600831435766,Low Risk,Medium,2609.1387900355867,148.0242818217455,250,-101.97571817825451,-0.40790287271301806,1,One year,DSL,80.0
4853-RULSV,0.8778089092865469,High Risk,Medium,2287.8885765124555,1004.1644879587744,100,904.1644879587744,9.041644879587745,0,Month-to-month,Fiber optic,70.15
8098-TDCBU,0.904011689780812,High Risk,High,3114.659430604982,1407.8442674764758,400,1007.8442674764758,2.5196106686911897,1,Month-to-month,Fiber optic,95.5
3551-GAEGL,0.04623375163272083,Low Risk,High,2940.173274021352,67.96762045413341,400,-332.0323795458666,-0.8300809488646665,0,Two year,DSL,90.15
4785-NKHCX,0.20765570976680378,Low Risk,High,2746.118576512455,285.1236010547494,250,35.12360105474937,0.14049440421899748,0,One year,Fiber optic,84.2
3196-NVXLZ,0.03077975939060042,Low Risk,Low,1469.2712811387898,22.611908256485588,100,-77.38809174351441,-0.7738809174351441,0,Two year,DSL,45.05
6275-YDUVO,0.7887808144968175,High Risk,Low,1585.051814946619,625.1292308066265,100,525.1292308066265,5.251292308066265,0,Month-to-month,DSL,48.6
0036-IHMOT,0.43101302202277136,Medium Risk,Low,1632.342455516014,351.7804273640142,100,251.7804273640142,2.517804273640142,0,Month-to-month,DSL,50.05
0115-TFERT,0.04982766245352709,Low Risk,Low,609.8861921708184,15.194601659277248,100,-84.80539834072275,-0.8480539834072275,0,Two year,No,18.7
4178-EGMON,0.01000373831433131,Low Risk,Low,655.5461209964412,3.2789559237116843,100,-96.72104407628832,-0.9672104407628832,0,Two year,No,20.1
4220-TINQT,0.08646873879199983,Low Risk,Low,645.7618505338078,27.91910638782313,100,-72.08089361217687,-0.7208089361217687,0,One year,No,19.8
5318-YKDPV,0.136533892023038,Low Risk,High,3740.852740213523,255.3765920531995,400,-144.6234079468005,-0.36155851986700127,0,Two year,Fiber optic,114.7
7975-TZMLR,0.7232312361978414,High Risk,High,3395.1418505338074,1227.736318814296,400,827.736318814296,2.06934079703574,0,Month-to-month,Fiber optic,104.1
0295-QVKPB,0.7991267455062889,High Risk,Medium,1930.7627046263344,771.4620582464814,100,671.4620582464814,6.714620582464814,1,Month-to-month,DSL,59.2
4335-BSMJS,0.15172881719581224,Low Risk,High,3564.7358718861205,270.4365787283818,400,-129.5634212716182,-0.32390855317904554,0,Two year,Fiber optic,109.3
2311-QYMUQ,0.1174662007563135,Low Risk,Medium,2132.9709608540925,125.27599754753687,100,25.275997547536875,0.25275997547536877,0,One year,DSL,65.4
3643-AHCFP,0.3498992254039553,Low Risk,Low,1607.8817793594303,281.29829456949903,100,181.29829456949903,1.8129829456949904,0,Month-to-month,DSL,49.3
9146-JRIOX,0.8264357436339054,High Risk,Low,1632.342455516014,674.5130755447861,100,574.5130755447861,5.745130755447861,0,Month-to-month,DSL,50.05
3104-OWCGK,0.12132446585337717,Low Risk,Low,1438.2877580071174,87.24974699183245,100,-12.750253008167547,-0.12750253008167547,0,One year,DSL,44.1
5337-IIWKZ,0.4250059089562342,Medium Risk,High,2953.2189679715298,627.5677559147659,400,227.56775591476594,0.5689193897869148,0,Month-to-month,Fiber optic,90.55
9101-BWFSS,0.9794833609247491,High Risk,High,3287.5148754448396,1610.0330596454096,400,1210.0330596454096,3.025082649113524,1,Month-to-month,Fiber optic,100.8
9650-VBUOG,0.22017720786645986,Low Risk,Low,662.0689679715302,72.88624839150009,100,-27.11375160849991,-0.2711375160849991,0,One year,No,20.3
3487-EARAT,0.44143657540373143,Medium Risk,Low,640.8697153024909,141.45166620154797,100,41.451666201547965,0.41451666201547965,0,Month-to-month,No,19.65
2672-TGEFF,0.049639969836830736,Low Risk,Medium,2273.212170818505,56.421091796073554,100,-43.578908203926446,-0.4357890820392645,0,Two year,DSL,69.7
9231-ZJYAM,0.23613497477968506,Low Risk,High,3535.3830604982204,417.41379491363654,400,17.413794913636536,0.043534487284091344,1,Two year,Fiber optic,108.4
4250-WAROZ,0.9269649870249264,High Risk,Medium,2315.6106761565834,1073.245010189134,250,823.2450101891341,3.2929800407565364,1,Month-to-month,Fiber optic,71.0
8184-WMOFI,0.6354316803735574,Medium Risk,High,2940.173274021352,934.1396220504057,400,534.1396220504057,1.3353490551260143,0,Month-to-month,Fiber optic,90.15
6982-SSHFK,0.8308878657765288,High Risk,High,2984.2024911032026,1239.7688194388704,400,839.7688194388704,2.099422048597176,0,Month-to-month,Fiber optic,91.5
6092-QZVPP,0.10419214951883811,Low Risk,High,3479.938861209964,181.2911550718019,400,-218.7088449281981,-0.5467721123204953,0,Two year,Fiber optic,106.7
4625-LAMOB,0.3721305356783553,Low Risk,Medium,2255.274341637011,419.6282244275155,100,319.6282244275155,3.196282244275155,0,Month-to-month,Fiber optic,69.15
0727-BMPLR,0.6038785046969325,Medium Risk,Medium,2173.7387544483986,656.3370543190357,100,556.3370543190357,5.563370543190357,0,Month-to-month,DSL,66.65
0392-BZIUW,0.026142166682934405,Low Risk,Medium,2092.2031672597864,27.34736196653431,100,-72.65263803346569,-0.7265263803346569,0,Two year,DSL,64.15
1038-ZAGBI,0.7241974738305026,High Risk,High,2935.281138790035,1062.8615928470322,250,812.8615928470322,3.2514463713881288,1,Month-to-month,Fiber optic,90.0
6549-NNDYT,0.3108332376907646,Low Risk,Medium,2715.1350533807827,421.9771097050178,250,171.97710970501782,0.6879084388200712,0,Month-to-month,DSL,83.25
3027-ZTDHO,0.26678803468729884,Low Risk,High,3155.427224199288,420.91511387146335,400,20.915113871463348,0.05228778467865837,0,One year,Fiber optic,96.75
0422-OHQHQ,0.01894495646392496,Low Risk,Low,771.3266548042703,7.306374947365889,100,-92.6936250526341,-0.926936250526341,0,Two year,No,23.65
6916-HIJSE,0.1126429761652047,Low Risk,Medium,2252.012918149466,126.83671873142168,100,26.836718731421684,0.2683671873142168,0,Two year,Fiber optic,69.05
2316-ESMLS,0.6766189070780992,Medium Risk,High,3274.469181494662,1107.783879421918,400,707.7838794219181,1.7694596985547952,0,Month-to-month,Fiber optic,100.4
9778-OGKQZ,0.05171311655349369,Low Risk,Low,663.6996797153025,17.160989446816934,100,-82.83901055318307,-0.8283901055318307,0,One year,No,20.35
7408-OFWXJ,0.27057289875746837,Low Risk,Low,1602.9896441281137,216.86277734497318,100,116.86277734497318,1.168627773449732,0,Month-to-month,DSL,49.15
6007-TCTST,0.5246948045002561,Medium Risk,Medium,2255.274341637011,591.6653648898375,100,491.6653648898375,4.916653648898375,0,Month-to-month,Fiber optic,69.15
2252-NKNSI,0.8460199346979543,High Risk,High,3088.568042704626,1306.4950668995782,400,906.4950668995782,2.2662376672489457,1,Month-to-month,Fiber optic,94.7
8713-IGZSO,0.10464576663579758,Low Risk,High,3644.6407473309605,190.6981125582573,400,-209.3018874417427,-0.5232547186043568,0,Two year,Fiber optic,111.75
7905-TVXTA,0.5441585435993719,Medium Risk,Medium,2048.1739501779357,557.2656768834989,100,457.26567688349894,4.57265676883499,0,Month-to-month,DSL,62.8
7695-PKLCZ,0.2584407935896218,Low Risk,Low,642.5004270462632,83.02416012375359,100,-16.97583987624641,-0.16975839876246412,0,Month-to-month,No,19.7
2382-BCKQJ,0.404721647361354,Medium Risk,Low,652.2846975088967,131.99686866220156,100,31.996868662201564,0.31996868662201566,0,Month-to-month,No,20.0
8374-UULRV,0.5308866989676786,Medium Risk,Medium,2542.279608540925,674.8312146155669,250,424.83121461556686,1.6993248584622676,1,Month-to-month,Fiber optic,77.95
2207-NHRJK,0.8951653125122511,High Risk,Medium,2296.0421352313165,1027.668637762819,250,777.6686377628189,3.1106745510512757,1,Month-to-month,Fiber optic,70.4
3224-DFQNQ,0.9295350734973228,High Risk,Medium,2596.093096085409,1206.5797934378213,250,956.5797934378213,3.826319173751285,1,Month-to-month,Fiber optic,79.6
5275-PMFUT,0.28280394656506824,Low Risk,Medium,1749.7537010676153,247.41862608937814,100,147.41862608937814,1.4741862608937815,1,One year,DSL,53.65
4795-UXVCJ,0.8686813791934361,High Risk,Medium,2480.3125622775797,1077.3006687150466,250,827.3006687150466,3.3092026748601864,1,Month-to-month,Fiber optic,76.05
9777-IQHWP,0.5092655719533798,Medium Risk,High,2896.1440569395013,737.4532298083385,250,487.4532298083385,1.949812919233354,0,Month-to-month,Fiber optic,88.8
0947-MUGVO,0.6815365685999355,Medium Risk,Medium,2297.6728469750888,782.9740339463233,250,532.9740339463233,2.131896135785293,0,Month-to-month,DSL,70.45
9944-HKVVB,0.14294731044245043,Low Risk,High,3755.529145907473,268.42139534785315,400,-131.57860465214685,-0.32894651163036714,0,Two year,Fiber optic,115.15
4124-MMETB,0.389526186456391,Low Risk,Low,1275.2165836298932,248.36512636364984,100,148.36512636364984,1.4836512636364985,0,One year,DSL,39.1
3671-SHRSP,0.3847419051591071,Low Risk,Low,642.5004270462632,123.59841918365962,100,23.598419183659615,0.23598419183659616,0,Month-to-month,No,19.7
0979-MOZQI,0.8557691658128438,High Risk,Medium,2284.6271530249105,977.5567364687499,100,877.5567364687499,8.775567364687499,0,Month-to-month,Fiber optic,70.05
2732-ISEZX,0.8900046557564728,High Risk,Medium,2597.7238078291816,1155.9931416687023,250,905.9931416687023,3.623972566674809,1,Month-to-month,Fiber optic,79.65
3313-QKNKB,0.26138552758591554,Low Risk,High,3525.5987900355867,460.77024989485864,400,60.77024989485864,0.1519256247371466,0,Two year,Fiber optic,108.1
0323-XWWTN,0.7709895904723998,High Risk,Low,807.2023131672597,311.1722904285997,100,211.1722904285997,2.111722904285997,1,Month-to-month,DSL,24.75
1937-OTUKY,0.5254373428392218,Medium Risk,High,3194.564306049822,839.2716902499205,400,439.27169024992054,1.0981792256248013,0,One year,Fiber optic,97.95
1573-LGXBA,0.3079950102544315,Low Risk,High,3075.522348754448,473.62276867117976,400,73.62276867117976,0.1840569216779494,0,One year,Fiber optic,94.3
1764-VUUMT,0.920176221810008,High Risk,Medium,2609.1387900355867,1200.433736996441,250,950.433736996441,3.801734947985764,1,Month-to-month,Fiber optic,80.0
5073-WXOYN,0.31218078811205807,Low Risk,Medium,2266.6893238434163,353.8084297613129,100,253.80842976131288,2.538084297613129,1,One year,DSL,69.5
4713-ZBURT,0.06966974253168266,Low Risk,Low,1271.9551601423486,44.30839425948131,100,-55.69160574051869,-0.5569160574051869,0,Two year,DSL,39.0
3050-GBUSH,0.148082532129442,Low Risk,Medium,2199.830142348754,162.87820886683718,100,62.878208866837184,0.6287820886683718,0,Month-to-month,DSL,67.45
0207-MDKNV,0.3587082883471616,Low Risk,Low,813.7251601423486,145.94497968984092,100,45.94497968984092,0.4594497968984092,0,Month-to-month,DSL,24.95
7876-AEHIG,0.07132934811218751,Low Risk,Low,666.9611032028469,23.78695035382224,100,-76.21304964617775,-0.7621304964617776,0,Two year,No,20.45
7945-HLKEA,0.7233331196888361,High Risk,High,3305.452704626334,1195.4717084106335,400,795.4717084106335,1.9886792710265837,0,Month-to-month,Fiber optic,101.35
9342-VNIMQ,0.07880182334332472,Low Risk,Low,815.3558718861209,32.1257646891563,100,-67.8742353108437,-0.678742353108437,0,One year,No,25.0
9851-KIELU,0.32846870170224596,Low Risk,Medium,2583.047402135231,424.22511330735927,250,174.22511330735927,0.6969004532294371,0,One year,Fiber optic,79.2
3523-BRGUW,0.32597327162621487,Low Risk,Low,673.4839501779359,109.76888331362423,100,9.76888331362423,0.0976888331362423,0,Month-to-month,No,20.65
3908-BLSYF,0.07907329644377234,Low Risk,Low,1421.9806405693948,56.22034836452452,100,-43.77965163547548,-0.4377965163547548,0,Two year,DSL,43.6
3199-NPKCN,0.595539463774462,Medium Risk,Medium,2720.0271886120995,809.9417666790035,250,559.9417666790035,2.239767066716014,0,Month-to-month,Fiber optic,83.4
5170-PTRKA,0.01784722614975121,Low Risk,Low,1508.4083629893237,13.460452590223236,100,-86.53954740977676,-0.8653954740977676,0,Two year,DSL,46.25
4661-NJEUX,0.34430145109139143,Low Risk,High,2909.1897508896795,500.8191263657601,250,250.8191263657601,1.0032765054630404,0,One year,Fiber optic,89.2
2123-AGEEN,0.7072984175291666,High Risk,High,2902.6669039145904,1026.5258538765377,250,776.5258538765377,3.106103415506151,1,Month-to-month,Fiber optic,89.0
1258-YMZNM,0.9433889876027084,High Risk,Medium,2645.014448398576,1247.6387513346344,250,997.6387513346344,3.9905550053385377,1,Month-to-month,Fiber optic,81.1
0048-LUMLS,0.8599352101622973,High Risk,High,3086.937330960854,1327.2830512288317,400,927.2830512288317,2.3182076280720794,0,Month-to-month,Fiber optic,94.65
7549-MYGPK,0.12524243459757356,Low Risk,High,3835.4340213523124,240.17954728626276,400,-159.82045271373724,-0.3995511317843431,0,Two year,Fiber optic,117.6
5898-IGSLP,0.8840185506521595,High Risk,High,3166.8422064056936,1399.773628725424,400,999.773628725424,2.49943407181356,0,Month-to-month,Fiber optic,97.1
3804-RVTGV,0.049202530242954644,Low Risk,Low,680.0067971530249,16.729027501168215,100,-83.27097249883178,-0.8327097249883179,0,One year,No,20.85
6259-WJQLC,0.38477530822674966,Low Risk,Low,670.2225266903914,128.94253964390316,100,28.94253964390316,0.2894253964390316,1,Month-to-month,No,20.55
9227-LUNBG,0.8281917611542051,High Risk,High,2971.1567971530244,1230.3437902497253,400,830.3437902497253,2.075859475624313,1,Month-to-month,Fiber optic,91.1
7997-EASSD,0.1393785391814755,Low Risk,High,3711.499928825622,258.65171912593274,400,-141.34828087406726,-0.35337070218516814,0,Two year,Fiber optic,113.8
0730-KOAVE,0.42920036470635625,Medium Risk,Low,662.0689679715302,142.08012125707083,100,42.08012125707083,0.4208012125707083,0,Month-to-month,No,20.3
8975-SKGRX,0.3530382929334574,Low Risk,High,3005.401743772242,530.5109506002942,400,130.51095060029422,0.32627737650073557,0,One year,Fiber optic,92.15
0678-RLHVP,0.46838656401877665,Medium Risk,High,2742.8571530249105,642.3587187498308,250,392.3587187498308,1.5694348749993232,1,Month-to-month,Fiber optic,84.1
4315-MURBD,0.6842866428087184,Medium Risk,High,3228.809252669039,1104.7155218893117,400,704.7155218893117,1.7617888047232793,0,Month-to-month,Fiber optic,99.0
2267-FPIMA,0.04278292360147003,Low Risk,Low,653.915409252669,13.988206497940471,100,-86.01179350205953,-0.8601179350205953,0,Two year,No,20.05
1051-GEJLJ,0.5955756854380124,Medium Risk,Medium,2586.308825622775,770.1713257873326,250,520.1713257873326,2.0806853031493304,0,Month-to-month,Fiber optic,79.3
9734-YWGEX,0.9055125699476979,High Risk,High,3122.812989323843,1413.873207714343,400,1013.8732077143429,2.534683019285857,1,Month-to-month,Fiber optic,95.75
2719-BDAQO,0.03732432728540762,Low Risk,Low,632.7161565836298,11.807852453546305,100,-88.1921475464537,-0.8819214754645369,0,One year,No,19.4
5285-MVEHD,0.013743819063160878,Low Risk,Low,662.0689679715302,4.5496780515671835,100,-95.45032194843282,-0.9545032194843281,0,Two year,No,20.3
0379-DJQHR,0.1261466653808666,Low Risk,Low,666.9611032028469,42.06745955389158,100,-57.93254044610842,-0.5793254044610842,0,One year,No,20.45
0781-LKXBR,0.09004862708410984,Low Risk,Low,645.7618505338078,29.074984031931766,100,-70.92501596806824,-0.7092501596806824,0,One year,No,19.8
5543-QDCRY,0.8919491479690593,High Risk,High,3117.920854092526,1390.5134246213952,400,990.5134246213952,2.476283561553488,0,Month-to-month,Fiber optic,95.6
0297-RBCSG,0.7142225742990531,High Risk,Low,1255.6480427046263,448.4060887370328,100,348.4060887370328,3.484060887370328,0,Month-to-month,DSL,38.5
4694-PHWFW,0.1825956123015969,Low Risk,High,3240.2242348754444,295.82536408077755,400,-104.17463591922245,-0.2604365897980561,0,Two year,Fiber optic,99.35
